SMILES,Atom_importance,Bond_importance
CC(C)Cc1nc(on1)CCCNS(=O)(=O)N(C)C1CCCCC1,"[-2.2230691e-03 -2.9841952e-03 -2.3421841e-03 -4.5427289e-03
  9.1731604e-03 -1.6269470e-03  6.6806851e-03 -1.0069659e-03
 -3.5540662e-03 -4.5926962e-03 -4.0458739e-03 -3.4242326e-03
  1.0196847e-03 -4.7959220e-03  7.5801130e-05 -1.4780862e-04
 -1.5338496e-03 -2.6008596e-03 -2.4438135e-03 -3.3739945e-03
 -3.9419229e-03 -4.4999616e-03 -3.0135559e-03 -3.1964725e-03]",
C[C@@H](CNC(=O)N1CC[C@@H](CC1)NC(=O)C)Oc1ccccc1,"[-2.4994358e-03 -4.5607015e-03 -5.2728923e-03  5.1004798e-03
  4.0445146e-03 -6.1987469e-04  3.8874304e-04 -6.1683613e-03
 -6.5041655e-03 -4.0932060e-03 -4.9263430e-03 -4.5111999e-03
  5.0226171e-03  2.7097585e-03  5.8251702e-05 -2.6672124e-03
 -7.8995858e-04  6.6374554e-03  1.2870525e-02  1.4514351e-02
  1.2883264e-02  1.0578346e-02  8.1245219e-03]",
C[C@@H]([C@@H](c1ccccc1)[NH2+]Cc1ccc(cc1)C(=O)N)C(=O)OC,"[-0.00185263 -0.00384809 -0.00262499  0.00462169  0.01028207  0.01122389
  0.008836    0.00846361  0.00862918 -0.00255216 -0.00367859  0.00476529
  0.013041    0.01525126  0.00574228  0.00953597  0.0088945   0.00244709
  0.0001004   0.00070063  0.00311258 -0.00052953 -0.00053447 -0.0015411 ]",
c1ccc2=[NH+]C(=O)[C@@H]3[C@@H](CC(=O)OC3=c2c1)c1cccnc1,"[ 0.00845169  0.01115974  0.01247613  0.0061057   0.00410719  0.00537545
 -0.00074473 -0.00578771 -0.00477938 -0.00540313  0.00394933 -0.00036032
 -0.00136097  0.00200511  0.00686643  0.01309282  0.0065785   0.01297339
  0.01233505  0.00905115 -0.00160768  0.00610302]",
CCNc1cc(cc(c1)Cl)Cl,"[-0.00373384 -0.00559519  0.00649859  0.01144116  0.02923479  0.01623133
  0.02080974  0.00685786  0.01157371 -0.00238279 -0.00108179]",
COCc1ccc(cc1)C[N@@H+]1CCCC[C@H]1c1nnc2n1CCCC2,"[-0.00179541 -0.00258569 -0.00367434  0.00581428  0.01521882  0.01465744
  0.00439185  0.01108084  0.00839074 -0.00526937 -0.00248108 -0.00438114
 -0.00427628 -0.00420524 -0.0041535  -0.00502548  0.00695111 -0.00283247
 -0.00278096  0.00535428  0.00200143 -0.00400969 -0.0036581  -0.00385309
 -0.00332241]",
CCOC(=O)[C@H](CC[NH3+])N,"[-0.00546345 -0.00764552 -0.00332141  0.00635021 -0.00058155 -0.00914494
 -0.00764312 -0.00703102 -0.00189804 -0.00086915]",
C[C@H](c1nc2ccccc2n1CC#C)NC(=O)[C@H]1CCCO1,"[-2.4663256e-03 -5.3482982e-03  8.2036285e-03 -2.7746838e-03
  8.6370129e-03  9.9782767e-03  1.2528183e-02  1.5755935e-02
  1.7022690e-02  8.1691118e-03  3.1037033e-03 -5.4359608e-03
  5.7110130e-05  2.7532580e-03  4.9405163e-03  5.6135538e-03
 -2.9006327e-04 -3.8123305e-03 -4.6571754e-03 -4.5132916e-03
 -4.4442718e-03 -1.4807963e-03]",
c1ccc(cc1)/C=C\COC(=O)[C@@H]1Cc2ccccc2C(=O)O1,"[ 8.5459305e-03  8.2673803e-03  1.0804646e-02  5.5935187e-03
  7.3193586e-03  7.6754317e-03  5.9076915e-03  6.3278312e-03
 -3.0011483e-03  1.3335090e-04  3.5483767e-03  9.6741838e-05
 -4.2811795e-03 -3.6554714e-03  4.5649856e-03  1.0136708e-02
  9.6648913e-03  9.5827756e-03  9.2462180e-03  5.2548684e-03
  3.0317458e-03  6.4358575e-04 -7.3858377e-05]",
CC(=O)N1CCC2(CC[C@@H](OC2)CNC(=O)c2cccn2C)CC1,"[-0.00242475  0.00310181 -0.00066889 -0.0004646  -0.00475714 -0.00580791
 -0.00522651 -0.00401095 -0.00386097 -0.0049146  -0.00242337 -0.00423994
 -0.00531332  0.00423111  0.00350659 -0.00048623  0.00641524  0.01650714
  0.01494899  0.0155825   0.00055775 -0.00298    -0.0036464  -0.00294981]",
c1ccc2c(c1)cccc2[C@H]1C[C@H]1[NH3+],"[ 0.00977127  0.01377072  0.01973751  0.00639646  0.00667628  0.01231325
  0.01251325  0.01607153  0.01585714  0.00905714 -0.00263648 -0.0031015
 -0.00256761 -0.0019903 ]",
CCC[N@@H+]1CC[C@H](C1)CNC(=O)Nc1ccc(=O)n(c1)CCOC,"[-1.6060668e-03 -2.9133451e-03 -3.7312303e-03 -2.8100386e-03
 -3.2479027e-03 -3.8118204e-03 -4.6826187e-03 -3.6120294e-03
 -3.6502292e-03  3.3881813e-03  3.6455975e-03  8.8577108e-05
  4.6533099e-03  8.3586918e-03  1.7898379e-02  1.3623209e-02
  5.0748019e-03  1.7992582e-04  1.3289161e-03  1.3181858e-02
 -3.4476691e-03 -2.6357677e-03 -1.8182449e-03 -1.5147984e-03]",
c1ccc(c(c1)c1nc([nH]n1)c1ccc(cc1)[N+](=O)[O-])[O-],"[ 0.0077453   0.00806881  0.00769285  0.00479968  0.00489837  0.00908573
  0.00498608 -0.00099204  0.00618804  0.00388535 -0.0001008   0.00423022
  0.00824954  0.00877586  0.00500341  0.00572655  0.00714701  0.00084298
  0.00079015  0.00097453  0.00039796]",
Cn1cnnc1[C@@H]1CCCN(C1)C(=O)NC[C@@H]1CCS(=O)(=O)C1,"[-1.6432744e-03 -2.8070062e-06  1.3854342e-02 -3.5264762e-03
 -3.4201809e-03  5.8169328e-03 -4.5806556e-03 -5.1338100e-03
 -4.3118689e-03 -4.1017355e-03 -1.1206337e-03 -4.2662136e-03
  2.6900163e-03 -1.2129039e-03  3.0430465e-03 -5.0896732e-03
 -5.7326108e-03 -5.5748364e-03 -5.2198702e-03 -3.8999475e-03
 -8.9832832e-04 -1.1629785e-03 -2.9900966e-03]",
CC(C)(/C(=C\F)/C=C\n1ccnc1)O,"[-0.00749629 -0.0059875  -0.00457525  0.00549346  0.00987969 -0.00408171
  0.01474964  0.01075455  0.00166058  0.02888225  0.01946041 -0.00400856
  0.01368469 -0.00056844]",
C[C@H](C(=O)N1CCCCC1)NC(=O)CNC(=O)C1CC1,"[-0.00331688 -0.00563411  0.00316541 -0.00034298 -0.00141117 -0.00458739
 -0.00492148 -0.00589664 -0.00509477 -0.00470009  0.00446535  0.00325564
 -0.00078063 -0.00554622  0.0028843   0.00354055 -0.00059408 -0.00226479
 -0.00471484 -0.00338079]",
CC(C)(C)OC[C@@H](C[N@@H+]1CCCN2CCC[C@@H]2C1)O,"[-0.00241205 -0.00370652 -0.0026599  -0.00231076 -0.00224371 -0.0041085
 -0.00407858 -0.0037201  -0.00197574 -0.00481071 -0.00403973 -0.0035026
 -0.00339835 -0.00327451 -0.00385762 -0.00483836 -0.00522347 -0.00388564
 -0.00083613]",
C#CCO[C@]1(c2ccccc2C(=O)O1)c1ccc(cc1)Cl,"[ 1.3733368e-03  7.5065612e-04 -2.6658056e-03 -2.1305489e-03
 -7.3202197e-03  6.0239020e-03  8.2666781e-03  9.2316326e-03
  1.0754593e-02  9.5856907e-03  5.7720440e-03  3.6382817e-03
  3.9443068e-04  9.8086894e-06  3.4544254e-03  1.1730871e-02
  9.2013702e-03  3.9569638e-03  9.8897032e-03  8.2223164e-03
 -7.8629993e-04]",
c1cc2c(cc1Nc1c3cn[nH]c3ncn1)OCCO2,"[ 0.0059154   0.00841209  0.0041552   0.00408891  0.01046149  0.00452682
  0.00284575  0.00389     0.00881448  0.01334361 -0.00173954  0.00338356
  0.00374222 -0.00132964  0.00913135 -0.00137662  0.00013924 -0.00249803
 -0.00279161 -0.00044851]",
c1ccc2c(c1)c(c[nH]2)CN1CC[N@H+]([C@@H](C1)CCO)C1CCCCC1,"[ 0.00644932  0.00653084  0.00859928  0.00468086  0.00478985  0.01118403
  0.00558886  0.01260855  0.00389519 -0.00510359 -0.00279154 -0.00527216
 -0.0048133  -0.00311023 -0.0041939  -0.00452592 -0.00403092 -0.00406716
 -0.001172   -0.00465472 -0.00488759 -0.0041536  -0.00442491 -0.00307218
 -0.00294396]",
Cc1cnc(c(n1)N1CC[N@H+]([C@@H](C1)CCO)Cc1ccco1)C,"[-2.4652148e-03  6.3728900e-03  1.4157572e-02 -3.6737341e-03
  7.2130207e-03  7.0768241e-03 -3.7317367e-03 -8.1372389e-04
 -5.7198917e-03 -4.3450054e-03 -4.4462569e-03 -4.7476017e-03
 -4.7049085e-03 -4.7090203e-03 -4.4849720e-03 -3.1069765e-04
 -4.7346056e-03  4.1854996e-03  1.6251748e-02  1.6729042e-02
  1.0524843e-02  8.6939952e-05 -2.3094825e-03]",
c1ccc(cc1)CNC(=S)NNC(=[NH2+])c1cnccn1,"[ 0.01018865  0.00998989  0.00913106  0.00435889  0.00540618  0.00841008
 -0.0027451   0.00263347  0.00263623  0.00074983  0.00255717  0.0024522
  0.00290222  0.00136426  0.00656297  0.00912574 -0.00129558  0.00900097
  0.00842397 -0.00110632]",
C[N@@H+]1CC[C@H](CC1)NC(=O)[C@H]1[C@H]2C=C[C@@H]([C@@H]1C(=O)[O-])O2,"[-0.0025419  -0.00196172 -0.00404999 -0.00510332 -0.00517676 -0.00474604
 -0.00396649  0.00429925  0.0037706   0.0002433  -0.00330386 -0.00176736
  0.00998575  0.00852774 -0.00207294 -0.00482859  0.00285055 -0.00048372
  0.00028793 -0.00246782]",
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)NCc1cc[nH]n1,"[-3.3948785e-03 -5.3871940e-03 -2.3074404e-03 -2.2175519e-03
  4.7476467e-05  2.3922808e-03 -5.1023124e-04  3.6018670e-03
 -4.0654428e-03 -4.9409200e-03  3.8006685e-03  1.2942814e-02
  1.2140488e-02  9.7826365e-03  9.3676001e-03  7.0327921e-03
  2.6399640e-03 -3.9283792e-04  3.5603801e-03 -4.4739828e-03
  5.0864816e-03  1.1541357e-02  1.0641865e-02  3.8520701e-03
 -7.8136625e-04]",
Cc1cc(c2nncn2c1)[N+](=O)[O-],"[-0.00243652  0.00720267  0.01443273  0.01229811  0.00768161 -0.00265184
 -0.00270972  0.0163224   0.0026358   0.01508822  0.0001021   0.00184927
  0.0004532 ]",
COc1cccc(c1)[C@@H](CC(=O)Nc1ccccc1)n1cccc1,"[-0.00033339  0.0003356   0.00429601  0.00771373  0.009546    0.00945117
  0.00646009  0.006132   -0.00065402 -0.00141977  0.00236385  0.00040055
  0.00265882  0.00509736  0.00924353  0.00786709  0.00871748  0.00746896
  0.00573851  0.00151673  0.00769986  0.00655297  0.00449111  0.00300863]",
CN(C[C@H]1CCC[C@@H]1O)CC(F)(F)F,"[-0.00306742 -0.00281934 -0.00414151 -0.00415541 -0.00483993 -0.00501353
 -0.00515403 -0.00406228 -0.00168836 -0.00461311 -0.00458911 -0.00159471
 -0.00117329 -0.00157947]",
CCCCn1c(c(nn1)/C(=N/O)/C)C,"[-0.00451996 -0.00724838 -0.00748453 -0.00847457  0.0036972   0.01685165
  0.01668678 -0.00723465 -0.00384016  0.00657954 -0.00449801  0.0031352
 -0.00627915 -0.00404614]",
Cc1ccc(cc1)OCCCN1c2c(cccc2/C(=N/O)/C1=O)C,"[-0.00104795  0.00371115  0.00834463  0.01081984  0.00483439  0.00927647
  0.00951456  0.00029093 -0.00357193 -0.00314311 -0.0031898   0.00022818
  0.00507483  0.00406791  0.01079557  0.0094066   0.01071397  0.00575968
  0.00359622 -0.0009422   0.00165192  0.00410798  0.00032639 -0.0018511 ]",
CC1=NN(C(=O)[C@]1(C1C(=O)c2ccccc2C1=O)O)c1ccccc1,"[-2.27728207e-03  2.15291418e-03 -2.25050654e-03  4.81871539e-05
  1.68061827e-03 -2.59872650e-05 -7.39257224e-03 -2.35613622e-03
  3.09146708e-03 -1.05018917e-04  6.01102412e-03  1.08572645e-02
  7.70976953e-03  9.65196453e-03  8.29906762e-03  5.38765593e-03
  1.85463752e-03 -2.97586870e-04 -1.72940890e-05  4.96091601e-03
  8.56128894e-03  6.62365602e-03  8.19181837e-03  4.35368530e-03
  5.29480493e-03]",
C[C@@H](c1ccc(cc1)OC(F)F)N[C@H](C)C(=O)OC,"[-0.00286939 -0.00164387  0.01001546  0.01964555  0.0194074   0.00960255
  0.01539761  0.01660364 -0.00025307 -0.00309868 -0.0027286  -0.00308213
  0.0007029  -0.00719207 -0.00517671  0.00480773 -0.00031489 -0.00065951
 -0.00272433]",
C1C[NH2+]C[C@H](C1(F)F)N,"[-0.00801925 -0.00713436 -0.00495272 -0.00919383 -0.01024868 -0.00492451
 -0.00424934 -0.00238576 -0.00234428]",
c1cc(ccc1C(=O)C[C@@]1(c2cc(ccc2NC1=O)Cl)O)F,"[ 7.2775148e-03  8.3782095e-03  3.5159267e-03  7.4537285e-03
  7.7756308e-03  4.3905852e-03  2.6683640e-03  1.7786594e-04
 -3.9330176e-03 -4.3569598e-03  4.4846409e-03  6.8373494e-03
  5.3124935e-03  1.0023380e-02  1.2166800e-02  6.7108464e-03
  4.0280204e-03  3.5897146e-03  8.2206992e-05 -1.4353108e-03
 -1.7389469e-04 -9.1844058e-04]",
CCOCCC(=O)N(CC#C)CC#CC,"[-3.9530732e-03 -4.7388668e-03 -2.5536891e-03 -6.0304860e-03
 -6.3612848e-03  5.7501015e-03 -1.8561832e-04  7.9361998e-06
 -6.3091824e-03 -6.5205188e-04  3.3648452e-03 -4.4750473e-03
 -2.1074267e-04 -9.0700667e-04 -3.4815655e-03]",
C=CCN(CC1=CCCN(C1)CC(=O)N)C(=O)N1CCOCC1,"[ 1.9140646e-03  4.4132550e-03 -2.9452790e-03  9.5428186e-05
 -3.7850451e-03  3.2697204e-03  5.7698982e-03 -3.4320690e-03
 -3.9066537e-03 -1.1691308e-03 -5.0706156e-03 -3.4450893e-03
  2.7648639e-03 -6.9523510e-04  4.3789350e-04  3.3422909e-03
  7.2701754e-05  1.6673013e-04 -3.5865856e-03 -3.4494612e-03
 -1.7137855e-03 -3.3359414e-03 -2.7268156e-03]",
c1ccc2c(c1)CCN2C(=S)N,"[ 0.0150921   0.01361058  0.01754984  0.00861582  0.007916    0.01489759
 -0.00778662 -0.00703782  0.00118654  0.00224323  0.000351    0.00012066]",
c1ccc(cc1)NC(=O)C[N@H+]1CC[C@@H](CC1)C(=O)N,"[ 0.01767142  0.01919455  0.01523861  0.00953691  0.00751218  0.01307862
  0.00466639  0.00304286 -0.00042725 -0.0062551  -0.00470771 -0.00562941
 -0.00604316 -0.00611574 -0.00622976 -0.00525748  0.00276417 -0.00078915
 -0.00027386]",
COCCOc1ccc(cc1NC(=O)[C@H]1CCC=CC1)C(F)(F)F,"[-2.2826155e-03 -1.7768708e-03 -3.4756523e-03 -3.7769922e-03
  1.8485945e-05  6.5290849e-03  1.0702087e-02  1.5270389e-02
  6.0997857e-03  8.3239563e-03  8.0407169e-03  4.0838001e-03
  3.3044859e-03  2.6567458e-04 -2.4655177e-03 -5.6698984e-03
 -5.0342637e-03  8.3036348e-03  8.5408706e-03 -3.8078649e-03
 -4.1749212e-03 -1.7876036e-03 -1.4665121e-03 -1.3290371e-03]",
Cc1ccc(s1)C(=O)NCc1ccc(nc1)n1cncn1,"[-0.00163159  0.00459622  0.01033313  0.01276377  0.00800058 -0.00027158
  0.00341231  0.00047684  0.00301295 -0.0025589   0.00632056  0.0087977
  0.01231689  0.00520049 -0.00097583  0.00705867  0.00247544  0.01047244
 -0.00172453  0.0067777  -0.00094668]",
c1ccc(cc1)COc1cncc(n1)Oc1ccc(cc1)F,"[ 0.0085967   0.00898668  0.00823625  0.00542814  0.00693529  0.0078694
 -0.00127093  0.00067062  0.0055563   0.01055015 -0.00119988  0.00730917
  0.00478445 -0.00042531  0.00042074  0.00559843  0.01072515  0.01045296
  0.00444745  0.00704714  0.00569995 -0.00075628]",
Cc1ccc(cc1C(=O)NC1CCN(CC1)C(=O)OC)S(=O)(=O)N,"[-0.00216762  0.00591897  0.01392131  0.01461213  0.00509376  0.01550481
  0.00686291  0.00350401 -0.00048636  0.00344041 -0.00373969 -0.00427202
 -0.00454696  0.00073189 -0.00468919 -0.00601265  0.00250538  0.00011571
 -0.00026349 -0.00235808 -0.00405939  0.00010911  0.00047541 -0.00057356]",
Cc1ccn(n1)CCNC(=O)C(=O)Nc1ccc(nc1)C(F)(F)F,"[-2.3809089e-03  5.2813897e-03  7.9030152e-03  1.1955736e-02
  2.9644105e-04 -2.4584371e-03 -4.4930428e-03 -4.4216556e-03
  2.8680260e-03  3.9239130e-03 -3.5231121e-04  3.4851134e-03
 -7.8749821e-05  3.0546626e-03  7.3399688e-03  1.4053639e-02
  9.9525563e-03  2.9840637e-03 -2.6831522e-03  8.3055794e-03
 -4.6354467e-03 -1.9564463e-03 -1.8552531e-03 -1.4111217e-03]",
Cc1ccc2c(n/c(=N\C(=N)NC(=O)C)/n(c2c1)C(=O)C)C,"[-2.79048784e-03  5.34943584e-03  1.41720288e-02  1.78080834e-02
  8.59113038e-03  7.41255889e-03 -3.97775741e-03  5.05118864e-03
 -3.40790115e-03  3.59406741e-03 -7.56877707e-04  4.91871312e-03
  3.22594517e-03  4.73263644e-05 -3.57880862e-03  1.83340348e-03
  8.23850650e-03  1.42910965e-02  2.23122351e-03 -1.18985394e-04
 -3.68272304e-03 -2.94219702e-03]",
C[N@@H+](Cc1ccc(o1)CSC(F)F)C[C@@H](COC)O,"[-0.00272623 -0.00281978 -0.0066689   0.00863057  0.01625904  0.01764356
  0.00680285 -0.00233775 -0.00777152 -0.00317677 -0.00471906 -0.00271265
 -0.00273497 -0.00421067 -0.00601647 -0.00534814 -0.00324054 -0.00304969
 -0.00134915]",
CN(C)S(=O)(=O)c1ccc(cc1)C(=O)/C=C/c1ccccc1Cl,"[-0.0019435  -0.00164059 -0.00187908 -0.00348063  0.00098935  0.00058438
  0.00472014  0.01014808  0.00840086  0.00456068  0.00985105  0.00814378
  0.00242424  0.00021501  0.00599361  0.00514303  0.00530427  0.01006322
  0.00908631  0.00859026  0.00754497  0.00449002 -0.00015285]",
CC(C)c1ncc(cn1)C(=O)NC[C@H]1CN(CCO1)S(=O)(=O)C,"[-0.00357579 -0.00402772 -0.00255151  0.00620628 -0.00254054  0.00788289
  0.01138232  0.01810854 -0.00297984  0.00174918 -0.00030127  0.00414859
 -0.00470124 -0.00407116 -0.00511989 -0.00148779 -0.00494429 -0.00435593
 -0.00236566 -0.00502635 -0.00070511 -0.00072285 -0.00353053]",
C[C@@H]1CCc2c(sc(n2)NC(=O)CC[C@@H]2CCCO2)C1,"[-0.00273313 -0.00425979 -0.00573372 -0.00508347  0.01113776  0.00968752
 -0.00187106  0.01393631 -0.00284394  0.00409026  0.00460809  0.00026562
 -0.00417532 -0.00411914 -0.00548079 -0.00465665 -0.00355874 -0.00385227
 -0.00325765 -0.00421286]",
CC[C@@H](C(=O)Nc1nc2ccccc2s1)SC1=NCCS1,"[-0.00315818 -0.00467018 -0.00513444  0.00433581 -0.00081712  0.00577777
  0.00959637 -0.00290311  0.00752184  0.01676442  0.0163653   0.01140141
  0.01654488  0.00940813 -0.00194633 -0.00356434  0.00163065 -0.00223371
 -0.00606589 -0.00583421 -0.00384773]",
Cc1cc(no1)NC(=O)NCC[S@](=O)C(C)(C)C,"[-2.5749085e-03  9.4675403e-03  2.2289965e-02  1.2663113e-02
 -2.5451349e-03 -4.5946223e-04  7.3321150e-03  6.1248150e-03
  2.3471963e-04  4.9545444e-03 -5.7585323e-03 -6.0040355e-03
 -2.7182712e-03 -4.9723567e-05 -6.7355968e-03 -6.5898951e-03
 -3.4197329e-03 -2.9060480e-03]",
C1Cn2c(nnc2CC(F)(F)F)C[NH2+]1,"[-0.008023   -0.00880859 -0.00035997  0.01257271 -0.0050506  -0.00722329
  0.01593707 -0.01127098 -0.00962067 -0.0035498  -0.00394535 -0.00390332
 -0.00764835 -0.0048456 ]",
C[C@@H](CNC(=O)c1ccc(cc1)C(=O)OC)c1cccs1,"[-0.00229511 -0.0044569  -0.00356054  0.00336473  0.00359473  0.00013071
  0.00579024  0.0146436   0.01510974  0.008511    0.01043062  0.01033789
  0.00389275  0.00011863 -0.00086257 -0.00262128  0.00514693  0.01077848
  0.01189754  0.01010633 -0.00055461]",
CN(Cc1ccccc1O)Cc1c(cccc1F)N1CCCC1,"[-0.00185945 -0.00160577 -0.00468989  0.00544204  0.01030866  0.01172917
  0.01148931  0.01067512  0.00520263  0.00135906 -0.00425784  0.00538906
  0.00749762  0.0144188   0.01094044  0.01123042  0.00205359 -0.00184879
 -0.00179549 -0.00492183 -0.00357906 -0.00416497 -0.00374121]",
C[C@H](C[C@@H](c1ccco1)O)NC(=O)N[C@@H](C)c1nnc2n1cccc2,"[-1.5471297e-03 -3.8460023e-03 -2.0289153e-03 -1.6345897e-03
  4.0690498e-03  9.0564629e-03  8.7422328e-03  7.4688606e-03
 -5.1550724e-04 -4.4479471e-04  2.5294858e-03  2.2977614e-03
  5.4973672e-05  1.3498781e-03 -1.8973857e-03 -1.4729620e-03
  4.7988319e-03 -1.8185873e-03 -1.5733116e-03  3.4002089e-03
  1.1730480e-03  9.1254450e-03  7.4558733e-03  5.3248415e-03
  4.8406105e-03]",
CN1CCN(CC1)N/C=C/1\C(=O)N=C([O-])N(C1=O)c1ccc(cc1)Cl,"[-0.00204541 -0.00130432 -0.00354206 -0.00400342 -0.00254964 -0.00360192
 -0.00390047  0.00267907  0.00684916  0.00343343  0.00276557 -0.00020257
 -0.00349395  0.00202783 -0.00057106 -0.00019205  0.00443345 -0.00015791
  0.00339839  0.01148196  0.00916662  0.00381804  0.00690363  0.0072676
 -0.00050365]",
C[C@H](c1ccncc1)NC(=O)c1c(ncs1)Cl,"[-3.02757719e-03 -2.57668551e-03  5.58476942e-03  1.30087808e-02
  1.19902566e-02 -3.06008873e-03  1.23334005e-02  1.27101829e-02
  4.11215657e-03  3.44678573e-03  8.26930162e-04  6.46643620e-03
  7.51256524e-03 -2.24061776e-03  1.36754345e-02 -6.65849075e-06
 -7.89455371e-05]",
Cc1ccc2nc3c(cc(c(N)[n+]3Cc3ccco3)C#N)c(=O)n2c1,"[-8.4674283e-04  3.0854263e-03  5.2464358e-03  6.7933495e-03
  3.3025048e-03 -8.6029392e-04  3.7187287e-03  6.0394169e-03
  1.0180140e-02  5.2074427e-03  4.5777326e-03  8.0209260e-04
 -2.0207244e-04 -1.5613161e-03  3.2201605e-03  7.7632545e-03
  7.3339385e-03  6.4416551e-03  2.6709968e-04 -1.8856517e-05
 -4.7309848e-04  3.4714937e-03  3.5661284e-04  1.0568448e-03
  6.7030014e-03]",
Cn1cccc1/C=C/1\C(=O)N(C(=S)S1)c1ccccc1,"[-0.00148234  0.00022228  0.00728221  0.00802074  0.00744989  0.00283969
  0.00493713  0.00335393  0.00249069  0.0001201   0.00040476  0.00247038
  0.00044967 -0.0023957   0.00374642  0.00800151  0.00731436  0.00661355
  0.00493461  0.00476034]",
CS(=O)(=O)CC[N@H+]1CCN(CC1)C[C@@H](COCc1ccccc1F)O,"[-1.6916851e-03 -2.7943668e-03 -7.1223702e-05  3.2391781e-05
 -2.9681684e-03 -2.9619597e-03 -2.3146495e-03 -3.5542783e-03
 -3.4054730e-03 -1.9256825e-03 -2.9992142e-03 -2.9878544e-03
 -2.7022352e-03 -2.5583436e-03 -3.0017830e-03 -1.1704429e-03
 -3.3703139e-03  5.4707215e-03  1.0515681e-02  1.1771797e-02
  1.1084530e-02  5.7787346e-03  4.5074453e-03 -1.3818813e-03
 -2.1208721e-04]",
Cn1c(c(c(=O)n(c1=O)C)C(=O)C#CC(=O)OC)N,"[-2.23784428e-03  2.31879461e-03  1.14443675e-02  9.67329368e-03
  5.99209312e-03  2.56643034e-06  3.73995805e-04  5.43284090e-03
 -4.74177825e-04 -5.42955101e-03  5.50880935e-03 -7.36098664e-05
 -1.60040450e-03 -1.90341391e-03  5.44019602e-03 -7.70897139e-04
  5.26004238e-04 -3.19822342e-03  2.83522444e-04]",
c1cscc1/C=C/C(=O)N1CC[C@@H](CC1)NC(=O)c1ccsc1,"[ 0.00888162  0.01215599 -0.00169312  0.00842373  0.00755765  0.00441084
  0.00738952  0.00240626 -0.00048867 -0.00135718 -0.00648717 -0.0058679
 -0.00460929 -0.00606668 -0.00531118  0.00358156  0.00228277 -0.00050794
  0.00820206  0.01782016  0.01301811 -0.00035028  0.00808248]",
CCC[N@H+](C)CC(=O)NCCc1ccc(cc1)F,"[-0.00306936 -0.00416755 -0.00398501 -0.00291348 -0.00371357 -0.00637668
  0.00443745  0.00060252  0.00384493 -0.00572677 -0.0055089   0.00866436
  0.02326605  0.02222091  0.00603832  0.01064432  0.01340213 -0.00063878]",
Cc1cc(ccc1CN1CCN(CC1)[C@H](C)C(=O)N1CCOCC1)F,"[-0.00223093  0.00578515  0.00888434  0.00383774  0.01513687  0.01316376
  0.00492241 -0.00378211 -0.00172781 -0.00375433 -0.00387878 -0.00235208
 -0.00374145 -0.00373708 -0.00540789 -0.00282978  0.00297966 -0.00034923
 -0.00030534 -0.00463772 -0.00416475 -0.00233398 -0.00339233 -0.00363396
 -0.00134971]",
c1cc(cnc1)S(=O)(=O)N1CCCN(CC1)C(=O)c1ccc(cc1)Cl,"[ 9.89824906e-03  5.72677515e-03  7.06693251e-03  1.01945456e-02
 -2.89351959e-03  7.25772884e-03 -6.50749449e-03  8.04853244e-07
  1.26284895e-05 -2.60923081e-03 -4.79607657e-03 -4.22957353e-03
 -4.38680127e-03 -6.02287182e-04 -4.45552263e-03 -4.60491888e-03
  2.95991031e-03 -1.99440008e-04  4.15556598e-03  1.23239448e-02
  1.16984155e-02  4.80209384e-03  8.21458735e-03  5.93057880e-03
 -1.58067339e-03]",
C[C@@]12CC[C@@H]3[C@H]([C@H]1CC[C@@H]2O)CC=C1[C@]3(CC[C@@H](C1)OC(C)(C)C)C,"[-0.00187406 -0.00320282 -0.00292642 -0.00311798 -0.00253842 -0.00315611
 -0.00290755 -0.00322184 -0.00346972 -0.00242979 -0.00090456 -0.00328602
  0.00406572  0.0018381  -0.00552132 -0.00255459 -0.00312819 -0.00199732
 -0.0026587  -0.0018588  -0.00362896 -0.00229666 -0.00169724 -0.00161808
 -0.00145694]",
C[C@@H]1CCCC[C@H]1N(C)C(=O)CSCc1nc(no1)C1CC1,"[-0.00293749 -0.00538122 -0.0039001  -0.00421685 -0.00464687 -0.00407655
 -0.00232188 -0.00043285 -0.00316253  0.00322236 -0.00106078 -0.00537468
 -0.0030577  -0.00586186  0.00585157 -0.00170479  0.00901303 -0.00345581
  0.00061257 -0.00257446 -0.00520538 -0.0034873 ]",
CCCn1c2ccccc2c(=O)c(c1[O-])C(=O)NCc1ccccc1,"[-1.5490602e-03 -1.8285059e-03 -3.4329528e-03  9.1407041e-04
  4.7293813e-03  9.9001229e-03  9.6064713e-03  5.7533933e-03
  1.0534362e-02  4.6777287e-03  5.0852480e-03  9.2575588e-05
  7.4645504e-03  6.1183982e-03  1.4664383e-04  9.9718641e-04
  4.0285589e-04  2.2790232e-03 -2.9195240e-03  4.8505869e-03
  9.5103849e-03  9.5157055e-03  9.0446295e-03  6.7243990e-03
  5.2624373e-03]",
CC(C)Oc1cccc(c1)CC(=O)NCC(=O)OC,"[-0.00429215 -0.00316424 -0.00304481 -0.00035616  0.00765309  0.01753209
  0.01896822  0.01685938  0.00927276  0.01526461 -0.00700624  0.00586731
 -0.00109699  0.00447619 -0.00592136  0.00576138 -0.00026391 -0.00051181
 -0.00247387]",
